"","time","gsi","gsiNorm","gsiInt","gsiDInt"
"306",1998-06-01,-0.548647339,-1.06218464663891,-1.24725952460936,-1.1185471412806
"307",1998-07-01,-0.332481019,-0.80009905654243,-1.21604133356671,-1.12517744955801
"308",1998-08-01,-0.075275092,-0.48825599443124,-1.20754568096022,-1.13064818367597
"309",1998-09-01,-0.033846431,-0.438026823369383,-1.25159457453116,-1.14730619437559
"310",1998-10-01,0.135286757,-0.232965408705531,-1.11182610730157,-1.14929049440714
"311",1998-11-01,0.392141438,0.078451793747323,-0.979865869868295,-1.13907091744264
"312",1998-12-01,1.47697404,1.39373066166287,-0.786296530398509,-1.12538376907417
"313",1999-01-01,1.077215382,0.90905301262806,-0.628752206009674,-1.09668843491636
"314",1999-02-01,1.739105528,1.71154560024974,-0.298167245989798,-1.03288565266465
"315",1999-03-01,1.021172089,0.841104686927484,-0.0563899436797103,-0.943456589857732
"316",1999-04-01,1.476831405,1.3935577273309,0.224001811278874,-0.818211399243568
"317",1999-05-01,1.667398271,1.62460588288283,0.410876452978477,-0.679071729388139
"318",1999-06-01,1.790166637,1.77345339829731,0.647179623389828,-0.521201800388207
"319",1999-07-01,1.222625223,1.08535163298816,0.804300514184044,-0.35283997974231
"320",1999-08-01,0.479272617,0.184091869703731,0.860329502861958,-0.180517047757128
"321",1999-09-01,0.846587392,0.629433722944472,0.949284548388113,0.00288954581947794
"322",1999-10-01,1.30442041,1.18452221539872,1.06740851706347,0.184492431183231
"323",1999-11-01,0.543781581,0.262304192032448,1.08272955025389,0.35637538286008
"324",1999-12-01,-0.46496905,-0.960730943070155,0.886524416526142,0.495777128437135
"325",2000-01-01,0.504603713,0.214803940126869,0.828670327151042,0.617229006200528
"326",2000-02-01,0.506114592,0.216635768573961,0.704094507844728,0.700750819020071
"327",2000-03-01,0.534399076,0.250928602349891,0.654913167463262,0.760026078281986
"328",2000-04-01,0.462493361,0.163748269414195,0.552429045970202,0.787395014506263
"329",2000-05-01,1.131999724,0.975474953849604,0.4983348018841,0.794683210248398
"330",2000-06-01,0.584250758,0.311370060086102,0.376494523699833,0.772126118607566
"331",2000-07-01,0.402711545,0.0912672625515194,0.29365415949678,0.72957225571696
"332",2000-08-01,1.225551584,1.08889962811303,0.369054806030888,0.688632697647704
"333",2000-09-01,0.589102291,0.31725218311608,0.343039677711855,0.638112291758016
"334",2000-10-01,1.377439191,1.27305205809813,0.350417164603473,0.57836301238635
"335",2000-11-01,1.203066406,1.06163802165854,0.417028317072314,0.522887909621218
"336",2000-12-01,0.67406707,0.420265660153724,0.532111367340971,0.493353488855787
"337",2001-01-01,-0.525333371,-1.03391819393356,0.428051189502602,0.459968560718417
"338",2001-02-01,-0.656018502,-1.19236419826472,0.310634525599379,0.427180228864638
"339",2001-03-01,0.29502859,-0.0392903136911987,0.286449615929288,0.396474932903474
"340",2001-04-01,0.293489563,-0.0411562694953656,0.269374237686825,0.372887032213192
"341",2001-05-01,-0.105494171,-0.52489438079914,0.144343459799429,0.343387753706136
"342",2001-06-01,0.459239516,0.159803224289184,0.131712890149686,0.322989284243624
"343",2001-07-01,0.469726209,0.172517559820573,0.138483748255441,0.310058416640179
"344",2001-08-01,-0.688629755,-1.2319029177391,-0.0549164638989037,0.274727477479363
"345",2001-09-01,-0.037137338,-0.442016803413673,-0.11818887944305,0.236291764383121
"346",2001-10-01,0.71306336,0.467545762235415,-0.185314404098276,0.191647466991309
"347",2001-11-01,1.050341299,0.876470185195198,-0.200745057136888,0.140166352473875
"348",2001-12-01,2.185100078,2.25228083049543,-0.0480771262750792,0.0918173113392044
"349",2002-01-01,1.538233922,1.46800371364993,0.160416366023545,0.0695144093826162
"350",2002-02-01,1.078081264,0.910102830170977,0.335621951726519,0.0715966948932113
"351",2002-03-01,1.362908005,1.25543407552984,0.443515650828272,0.0846855311347933
"352",2002-04-01,1.079239397,0.911506980321266,0.522904254979658,0.105813032575863
"353",2002-05-01,1.6812594,1.64141147116026,0.703429742642942,0.152403556146156
"354",2002-06-01,1.270249827,1.14309292424228,0.785370550972367,0.206875027881379
"355",2002-07-01,1.867893645,1.86769161615712,0.926635055667079,0.272554303499015
"356",2002-08-01,1.05052581,0.876693891063505,1.10235145640063,0.36899329685731
"357",2002-09-01,0.057834258,-0.326870804813778,1.11194695628395,0.471504616501227
"358",2002-10-01,1.445653486,1.35575681875692,1.18596454432741,0.585777862203368
"359",2002-11-01,1.336391404,1.22328466844164,1.21486575126462,0.70374542957016
"360",2002-12-01,1.593415641,1.53490744493727,1.15508463580144,0.804008909743203
"361",2003-01-01,0.861662598,0.647711289312517,1.08672693377332,0.881201457055684
"362",2003-02-01,0.284792323,-0.0517010263178471,1.00657661239925,0.937114345445078
"363",2003-03-01,0.004356022,-0.391709189624968,0.869314673636349,0.972597597345751
"364",2003-04-01,-0.012703442,-0.412392521279824,0.758989715169592,0.992271385694912
"365",2003-05-01,-0.039034364,-0.444316806386562,0.585179025374023,0.982417159255836
"366",2003-06-01,0.157768855,-0.205707536522034,0.472778986976997,0.956367862256222
"367",2003-07-01,0.245870706,-0.0988905929392996,0.308897136218962,0.904889702302212
"368",2003-08-01,0.125562545,-0.244755292718189,0.215443037570487,0.8309806673997
"369",2003-09-01,0.026261126,-0.365150879764464,0.212253031324597,0.756006173653087
"370",2003-10-01,0.53421747,0.250708418578085,0.120165664643027,0.667189600346055
"371",2003-11-01,-0.253914223,-0.704842658174498,-0.0405116125749844,0.562574820026088
"372",2003-12-01,0.155261207,-0.208747873267528,-0.185816222425384,0.450833081840519
"373",2004-01-01,0.148844303,-0.216527892242882,-0.257836154221668,0.338786157840937
"374",2004-02-01,-0.19493135,-0.633330310294445,-0.306305261219717,0.229379335039357
"375",2004-03-01,-0.355229469,-0.8276798607215,-0.342636150477762,0.128383433029847
"376",2004-04-01,-0.462858194,-0.958171687121454,-0.388117747631231,0.0327911444631122
"377",2004-05-01,0.082159784,-0.297377913247148,-0.375872839869613,-0.0472965109738575
"378",2004-06-01,-0.034245402,-0.438510546041659,-0.395273090662915,-0.119634184110517
"379",2004-07-01,-0.397183982,-0.87854658823398,-0.460244423604139,-0.183729314095775
"380",2004-08-01,-0.619537803,-1.14813406322542,-0.535525987813075,-0.246310066211072
"381",2004-09-01,-0.25594758,-0.707307952348085,-0.564039077195043,-0.311001075254375
"382",2004-10-01,-0.382276859,-0.860472810005735,-0.656637512910362,-0.375734673383824
"383",2004-11-01,-0.85644204,-1.43536283573032,-0.717514194373347,-0.432151555200355
"384",2004-12-01,-0.470372229,-0.96728189585786,-0.780725362922541,-0.481727316908451
"385",2005-01-01,-0.477478891,-0.975898195121715,-0.844006221495777,-0.530574822514627
"386",2005-02-01,-0.365414717,-0.840028716604133,-0.861231088688251,-0.576818641470338
"387",2005-03-01,-0.362904035,-0.83698470135923,-0.862006492074729,-0.620099503270085
"388",2005-04-01,-0.199343709,-0.638679967503915,-0.835382182106601,-0.657371539476366
"389",2005-05-01,-0.814154348,-1.38409215345365,-0.925941702123809,-0.703210611330882
"390",2005-06-01,-0.251547899,-0.701973666270951,-0.947896962142917,-0.749262600620882
"391",2005-07-01,-0.100252016,-0.518538657638602,-0.917896301259968,-0.787400257092202
"392",2005-08-01,0.127531772,-0.242367751401258,-0.842415775274621,-0.812974406047331
"393",2005-09-01,0.27816928,-0.0597309735033724,-0.788451027037562,-0.83167540186754
"394",2005-10-01,-0.340762369,-0.810139577663137,-0.784256591009012,-0.842310325042428
"395",2005-11-01,-0.324106755,-0.789945884105282,-0.730471845040259,-0.843390129264671
"396",2005-12-01,-0.193071176,-0.631074987631451,-0.702454602688058,-0.836867565911797
"397",2006-01-01,0.218378419,-0.132222946756013,-0.632148331990916,-0.819212741786392
"398",2006-02-01,0.605553582,0.337198150228736,-0.534046093088177,-0.791947325486386
"399",2006-03-01,0.013832786,-0.380219317913477,-0.495982311134364,-0.761445310408022
"400",2006-04-01,0.438614387,0.134796788944487,-0.431525914763664,-0.727790621462777
"401",2006-05-01,0.601166098,0.331878652107202,-0.288528347633593,-0.674672841921926
"402",2006-06-01,0.184757295,-0.172986059729611,-0.244446047088481,-0.616051932334056
"403",2006-07-01,-0.066406148,-0.477503059275696,-0.241026413891573,-0.55964610838669
"404",2006-08-01,0.220664631,-0.129451084695791,-0.231616691666117,-0.508746184752648
"405",2006-09-01,-0.278069136,-0.734128694164444,-0.287816501721206,-0.467026640976285
"406",2006-10-01,-0.88581961,-1.47098095500557,-0.342886616499742,-0.430245809767179
"407",2006-11-01,-0.644921633,-1.17891006970256,-0.375300298632849,-0.400648180899895
"408",2006-12-01,-0.89500479,-1.48211730279759,-0.446220491563361,-0.37929533830617
"409",2007-01-01,-1.11476483,-1.74856001118541,-0.580915246932477,-0.3750259145513
"410",2007-02-01,-0.625298487,-1.15511846424358,-0.70527496480517,-0.389294987194383
"411",2007-03-01,-0.871937836,-1.45415033620068,-0.794769216329103,-0.414193895960611
"412",2007-04-01,-1.182256028,-1.83038807049709,-0.958534621282568,-0.45811128817052
"413",2007-05-01,-1.055283309,-1.67644308968199,-1.12589476643167,-0.52789182307036
"414",2007-06-01,-0.918514061,-1.51062054586882,-1.23736430694327,-0.610635011391592
"415",2007-07-01,-0.758444015,-1.31654751699605,-1.30728467841996,-0.699489866768958
"416",2007-08-01,-0.412359375,-0.896945623890187,-1.37124255668616,-0.794458688853962
"417",2007-09-01,-0.590323553,-1.11271395730663,-1.40279132861468,-0.887373257761751
"418",2007-10-01,-0.845995654,-1.42269736943943,-1.39876769648417,-0.975363347760453
"419",2007-11-01,-1.402463182,-2.09737287136503,-1.47530626328937,-1.06703051148183
"420",2007-12-01,-0.234655231,-0.68149256236409,-1.40858753491992,-1.14722776509488
"421",2008-01-01,0.19640902,-0.158859209523404,-1.27611246811475,-1.20516086686007
"422",2008-02-01,0.049558976,-0.336903968935667,-1.20792792683909,-1.24704861369623
"423",2008-03-01,1.356502897,1.2476683583274,-0.98277636896175,-1.26271587641561
"424",2008-04-01,0.267464509,-0.0727097123947163,-0.836303172453219,-1.2525299223465
"425",2008-05-01,0.884241144,0.675086097524686,-0.640342406852662,-1.21206722571492
"426",2008-06-01,0.234451211,-0.112735881537814,-0.523852018158411,-1.15260786831618
"427",2008-07-01,0.028202517,-0.362797087527806,-0.444372815702724,-1.08069854642308
"428",2008-08-01,-0.310469835,-0.773412132569434,-0.434078358092662,-1.00260152987362
"429",2008-09-01,-0.512078711,-1.01784790422502,-0.426172853669194,-0.921216656961493
"430",2008-10-01,-0.089219115,-0.505162085520147,-0.349711580009254,-0.833795313921917
"431",2008-11-01,-0.041660985,-0.447501389048397,-0.212222289816201,-0.728538316132486
"432",2008-12-01,0.424414001,0.117579876779781,-0.145632919887545,-0.623292098213122
"433",2009-01-01,-0.023716002,-0.42574443144822,-0.167873355047946,-0.530938838790888
"434",2009-02-01,0.39418517,0.080929666836984,-0.133053885400225,-0.441366002004316
"435",2009-03-01,0.537937413,0.255218572871688,-0.215758034188201,-0.377447807439854
"436",2009-04-01,0.221105745,-0.128916266769531,-0.220441913719436,-0.326126035878705
