"time","pdo","pdo_z","pdo_int","pdo_int_z"
1997-12-01,0.99,1.19164247026806,23.6879581768745,1.85004297576538
1998-01-01,1.05,1.24442375429545,23.8926023897728,1.86633266461414
1998-02-01,1.52,1.6578771458434,24.1415010444943,1.88614500908686
1998-03-01,1.29,1.45554889040504,24.7934823134838,1.93804274837126
1998-04-01,0.03,0.347141925829709,25.215969440827,1.97167274332473
1998-05-01,-0.83,-0.409389811896313,24.5124459732889,1.91567224264265
1998-06-01,-0.78,-0.365405408540149,23.0817042458389,1.80178513470532
1998-07-01,-1.16,-0.699686874046995,21.7545611603888,1.69614448348149
1998-08-01,-0.87,-0.444577334581244,20.1484342379923,1.56829670588292
1998-09-01,-1.7,-1.17471843029357,18.8643388101614,1.46608265020437
1998-10-01,-2.23,-1.64095310586891,16.9036062627777,1.31000824839175
1998-11-01,-0.97,-0.532546141293572,14.5583362292931,1.12332464483063
1998-12-01,-1.09,-0.638108709348366,13.4191927451123,1.03264877059704
1999-01-01,-0.78,-0.365405408540149,12.2219510047176,0.937348272471207
1999-02-01,-1.06,-0.611718067334667,11.3472976376476,0.867725823840462
1999-03-01,-1.18,-0.717280635389461,10.2627755020776,0.78139781149248
1999-04-01,-1.85,-1.30667164036206,9.11787922076822,0.690264014340346
1999-05-01,-2.32,-1.72012503191,7.43129594620748,0.556011907373753
1999-06-01,-2.34,-1.73771879325247,5.4015335832055,0.394442729032721
1999-07-01,-1.87,-1.32426540170452,3.43875089065281,0.238205135569456
1999-08-01,-1.84,-1.29787475969083,1.97120420183775,0.121388350998542
1999-09-01,-2.24,-1.64974998654014,0.591195933737019,0.0115396287810782
1999-10-01,-2.54,-1.91365640667712,-1.08318721670883,-0.121741347739493
1999-11-01,-2.18,-1.59696870251274,-2.95171082268975,-0.270475913534999
1999-12-01,-1.92,-1.36824980506069,-4.42569157425709,-0.387804849799742
2000-01-01,-2.2,-1.61456246385521,-5.60953756372373,-0.48203904552971
2000-02-01,-1.28,-0.805249442101789,-6.99036929575711,-0.591953315514448
