"time","pdo_z"
2015-11-01,0.495612521688474
2015-12-01,0.590607530714992
2016-01-01,0.996495296555568
2016-02-01,1.46283443177666
2016-03-01,1.6960039993872
2016-04-01,1.85145037779423
2016-05-01,1.73054763903321
2016-06-01,1.09149030558209
2016-07-01,0.841048918148539
2016-08-01,-0.195260271231656
2016-09-01,-0.342070739727184
2016-10-01,-0.0225420730016236
2016-11-01,1.1778494046971
2016-12-01,0.875592557794545
2017-01-01,0.305622503635438
2017-02-01,0.340166143281445
2017-03-01,0.435161152307962
2017-04-01,0.832413008237037
2017-05-01,0.737417999210519
2017-06-01,0.651058900095503
2017-07-01,-0.0225420730016236
2017-08-01,-0.186624361320154
2017-09-01,0.193355674785917
2017-10-01,-0.238439820789164
2017-11-01,-0.16071663158565
2017-12-01,0.331530233369943
2018-01-01,0.68560253974151
2018-02-01,0.279714773900933
2018-03-01,-0.264347550523669
2018-04-01,-0.350706649638685
2018-05-01,-0.0398138928246268
2018-06-01,-0.212532091054659
2018-07-01,0.340166143281445
2018-08-01,0.141540215316907
2018-09-01,0.0465452062903894
2018-10-01,-0.143444811762646
2018-11-01,-0.247075730700666
2018-12-01,0.167447945051412
2019-01-01,0.055181116201891
2019-02-01,-0.272983460435171
2019-03-01,0.0120015666443829
2019-04-01,0.435161152307962
2019-05-01,0.573335710891988
2019-06-01,0.305622503635438
2019-07-01,0.815141188414034
2019-08-01,0.357437963104448
2019-09-01,0.461068882042467
2019-10-01,-0.4284298388422
2019-11-01,-0.0743575324706333
2019-12-01,0.348802053192946
2020-01-01,-0.868861244328783
2020-02-01,-0.929312613709294
2020-03-01,-1.16248218131984
2020-04-01,-0.791138055125268
2020-05-01,-0.10890117211664
2020-06-01,-0.307527100081177
2020-07-01,-0.445701658665203
2020-08-01,-0.79977396503677
2020-09-01,-0.549332577603223
2020-10-01,-0.186624361320154
2020-11-01,-1.02430762273581
2020-12-01,-0.506153028045714
2021-01-01,-0.177988451408653
2021-02-01,-0.601148037072232
2021-03-01,-1.10203081193933
2021-04-01,-1.24884128043485
2021-05-01,-1.38701583901888
2021-06-01,-1.21429764078885
2021-07-01,-1.34383628946137
2021-08-01,-0.462973478488206
2021-09-01,-1.34383628946137
2021-10-01,-2.33696592928406
2021-11-01,-2.02607317247
2021-12-01,-1.99152953282399
2022-01-01,-1.72381632556744
2022-02-01,-1.30065673990386
2022-03-01,-1.09339490202782
2022-04-01,-1.46473902822239
2022-05-01,-1.59427767689492
2022-06-01,-0.808409874948271
2022-07-01,-1.91380634362048
2022-08-01,-1.70654450574444
2022-09-01,-1.62882131654093
2022-10-01,-1.20566173087735
2022-11-01,-1.73245223547895
2022-12-01,-1.55973403724891
2023-01-01,-0.730686685744757
2023-02-01,-1.07612308220482
2023-03-01,-1.76699587512495
2023-04-01,-2.30242228963805
2023-05-01,-1.73245223547895
2023-06-01,-1.83608315441696
2023-07-01,-1.82744724450546
2023-08-01,-1.77563178503645
2023-09-01,-2.19015546078853
